PID,TRIAL,ATTEMPT,NAME,TOOL,"POS X","POS Y",TIME,SUCCESS,SCORE,IMAGE
737,15,6,Launch_B,obj1,108.5,371,26852,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAtJJREFUeF7tnbFKI2EUhc/0gqsvkE7wHUQWK8sFG7s0oi8hZAIWtpaWdgYRtrRTBFsfQfAN9AmyZCJxZddwHea/HpIvpVznnvm+/yBM1FTj8XgsXjYEKoTYuGiCIMTLB0LMfCAEIW4EzPLwMwQhZgTM4tAQhJgRMItDQxBiRsAsDg1BiBkBszg0BCFmBMzi0BCEmBEwi0NDEGJGwCwODUGIGQGzODQEIWYEzOLQEISYETCLQ0MQYkbALA4NQYgZAbM4NAQhZgTM4tAQhJgRMItDQxBiRsAsDg1BiBkBszg0BCFmBMzi0BCEmBEwi0NDEGJGwCwODUGIGQGzODQEIWYEzOLQEISYETCLQ0MQYkbALA4NWRYhVVWFb7Wuaw0Gg/D8Ig8WawhC2h0bhLTjVuy7EFIMbbsLtxJychJbdnwcm2PqnUArIUdHMYTn57E5phBiewZoiJmaYkJGI+nlRdL19fSW9/bMbt0zThEhMxn7+9LqqvTwIG1uSldXnhSMUnUuZCZjZ0e6vZUOD6e3+/goraxMv8brUwKdCpnJmKzr9aTd3Y+Lb26k52d0zCHQmZAPMiYLX1+lgwNpfV26v5e2t6XTU2ltDSHzhNR1Xe4Tdp6eNLi7a9YPt7akjY1iMhbl4eTkkWw5IcXw/3vhRfnkJoQkHprIKoREKCXOICQRdmQVQiKUEmcQkgg7sgohEUqJMwhJhB1ZhZAIpcQZhCTCjqxCSIRS4gxCEmFHViEkQilxBiGJsCOrEBKhlDiDkETYkVVLJaT5BfBfUr/fj7DpfOZidCFdSvPeu1k+IT/1bX/6MDwbSr8RMjvpTUMQ0nnz/3vByFu4CMlx0WxBSCLsyCqERCglziAkEXZkFUIilBJnEJIIO7IKIRFKiTMISYQdWYWQCKXEGYQkwo6sQkiEUuIMQhJhR1Z9RUjkekVmfoinvX+D/co/xCki5O2i8w7PH8KFQfMTzF3MAAAAAElFTkSuQmCC'>"
737,15,7,Launch_B,obj2,106.5,358,9207,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAvZJREFUeF7tnbFKHGEUhc9UNoLRF7ATLKzsRCRYWQZs7LYRX2NnO9uUlnYJIgRs7BTB1gewEGzs1QfY4EyUhCSb+y/OzWHn20r07tyz3zfHXXZ1txqPx2NxsSFQIcTGRRMEIV4+EGLmAyEIcSNglof7EISYETCLQ0MQYkbALA4NQYgZAbM4NAQhZgTM4tAQhJgRMItDQxBiRsAsDg1BiBkBszg0BCFmBMzi0BCEmBEwi0NDEGJGwCwODUGIGQGzODQEIWYEzOLQEISYETCLQ0MQYkbALA4NQYgZAbM4NAQhZgTM4tAQhJgRMItDQxBiRsAsDg1BiBkBszg0BCFmBMzi0BCEmBEwi0NDEGJGwCwODUGIGQGzODSkL0Kqqgrf1LquNRwOw/OzPNhZQxAy3WmDkOm4dXYthHSGdroDdyZkujhcq0jI2pq0sVEG7eiobL7v00VCVlelrS3p9lZ6fp6Mbn29/TlCyk6xIiGvDTk7kx4eJi96fdTLO8ubCHmLcXrafrm7W5asp9OdNaThubcnLSxI19fSy++7k5OeYo7f7O6EbG9LFxfSwUGb5uZGmp9vv8flrwSKhczNtXfqT0//oLq8LO3s/Dp0fi7d36NjAoEiIUUkHx+l/X1paUm6umofnh0eSouLRYfp23BV13V3n7Bzd6fh5WXDdLS5Ka2sdMZ3Vp6cfHlKtjshneH//cCz8slNCEk8aSKrEBKhlDiDkETYkVUIiVBKnEFIIuzIKoREKCXOICQRdmQVQiKUEmcQkgg7sgohEUqJMwhJhB1ZhZAIpcQZhCTCjqxCSIRS4gxCEmFHVvVKSPMH4J+kwWAQYfPuM8dfj6Uv0qTXbvon5KP+278+jD6PpG8IeTvTm4Yg5N2b/8cDRl7CRUiOi2YLQhJhR1YhJEIpcQYhibAjqxASoZQ4g5BE2JFVCIlQSpxBSCLsyCqERCglziAkEXZkFUIilBJnEJIIO7KqREjkeJ3MfBDP9v4MtuQNcToR8uOgk06e76DqQ/Na091aAAAAAElFTkSuQmCC'>"
737,16,1,Prevention_A,obj1,116.5,242,35856,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA+NJREFUeF7tnS9PK0EUxU8DuiQE9NM4vgHwEQgGDBKHQOBI+GMRmBpwoDBUoAjqSSQJBJAPQTAYMAgIfVmapS1pCzNzZnune2q79+yd89vpvbOzbSuNRqMBvcw4UBEQMyw+ExEQWzwExBgPAREQaw4Yy0c1RECMOWAsHc0QATHmgLF0NEMExJgDxtLRDBEQYw4YS6c1Q25ugLU1YHwcuLoCrq+NpVqOdFpAFheBsTHg5QWoVoH7e+DsrBwuGBplE8jeHnB7C1QqzdQuLoCPj+ZM0atQB5pAHh6AnZ3OEx8dAa+vhSajk7Xvh0xMAAsLTU8eH4HTU/nTw4Hsg2R6uvPNy0uAsfeqttfjssuArKx0Bh4cCIiHlZwQAeH4SFMREJqVHCEB4fhIUxEQmpUcIQHh+EhTERCalRwhAeH4SFMREJqVHCEB4fhIUxEQmpUcIQHh+EhTERCalRwh80Cy3d96vTXYjQ3OwK2qrK93z2x3Nzxjyu33kxPg/LyVzP5+eGJlVRAQY+QFRECMOWAsHc0QATHmgLF0NEMExJgDxtLRDBEQYw4YS0czRECMOWAsHc2QYQRibExJp0OZIUk7YCx5AbEGBEBjeXkZh4eH3qktLS3h+PjYOz6VwJGREby/v/dMt5J/Ay1gQNl32L5+4q9areL5+dlb7u7uDlNTU97xKQT2g0IH0m7I29sbRkdHvT2anJzE09OTd7zlwF4/UxkVSG5IvV7H/Py8tz+1Wg2rq6ve8RYDBwokNyS0zmQ6jCvIAiATQHIjQutMppN6E2AKCLPOpNoEmAXCqjOZTkpNgHkgzDqTQhOQDBBmnbHcBCQHhFlnLDYBSQNh1hkrTcBQAGHWmUE3AUMFhF1nBtEEDCUQdp0psgkYeiDMOlNEE1AaIOw6E6sJKB0Qdp1hNwGlBRKjzjCaAAFpIxO6P9MO2Xc7QEC6bIIw9mdyWdftAAHpsyvF2J/J5X/bBAjIL7cJQ58DaD9Nv+0AAfklEPZ6JtPr1gQIiCMQ9nom18ubAAHxBBJjPdMvFd+uraPza39QLnDcSYQz68z3AQtIwCXAXM98/0gLSAsdj5KGCKUay1zPaIYQrwLGekZAiEAY980EJBIQ3/WMgEQG4rqeEZCCgOSn6bUgVJdVMAgBGZDhP51WM+Qnhwp+f2trC/gDzMzOdD3z3Nwc8C8sqdIvDJ3tmwU2Nze7hm1vbwN/s/+i+vraprO8gLhaJiCujkU+XkAiG+wqLyCujkU+XkAiG+wqLyCujkU+XkAiG+wqLyCujkU+XkAiG+wqLyCujkU+XkAiG+wqP/tDgG6duDoa//iQe1n/AS8w2GJXxNiSAAAAAElFTkSuQmCC'>"
737,16,2,Prevention_A,obj3,478.5,290,11085,1,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAA+RJREFUeF7tna1PK0EUxU8DuiQE9NM4HBL4EwgGDBKHQKD5sAgMCgcKhUAhn0SSQAD5EASDAQECQl+WZmFL+sHMPbO9257azj1z9/x2e+/s7EKt0Wg0oI8bB2oC4obFZyIC4ouHgDjjISAC4s0BZ/mohgiIMwecpaMrRECcOeAsHV0hAuLMAWfp6AoREGcOOEvn+wq5vgbW14HxceDyEri6cpbqcKTzDWRpCRgbA56fgXoduLsDzs6GwwVHR9kEsrcH3NwAtVoztfNz4OOjeaXoU6oDTSD398DOTuvER0fA62upyWiy4n7IxASwuNj05OEBOD2VPx0cyH5Ipqdbv7y4ABh7r2p7I067DMjqamvgwYGARFjJCREQjo80FQGhWckREhCOjzQVAaFZyRESEI6PNBUBoVnJERIQjo80FQGhWckREhCOjzQVAaFZyRESEI6PNBUBoVnJERIQjo80lY2N9lK7u/YpdPvd7iFVQUCodtrFBMTuIVVBQKh22sUExO4hVUFAqHbaxQTE7iFVQUCodtrFBMTuIVVBQKh22sUExO4hVUFAqHbaxQTE7iFVQUCodtrFBCTAw5mZ3oNfXmyv1QhIb49LHZG9MtVYWVnB4eFh9MTLy8s4Pj6Ojq9K4MjICN7f3zumW8vfQDMc0CeQPL5er+Pp6Sla7vb2FlNTU9HxVQjsBoUOpGjI29sbRkdHoz2anJzE4+NjdLznwE5/pjIpkNyQk5MTLCwsRPuzv7+PtbW16HiPgX0FkhtirTOZDuMM8gDIBRBWncl0qt4EuALCrDNVbQLcAmHVmUynSk2AeyDMOlOFJqAyQJh1xnMTUDkgzDrjsQmoNBBmnfHSBAwEEGad6XcTMFBA2HWmH03AQAJh15kym4CBB8KsM2U0AUMDhF1nUjUBQweEXWfYTcDQAklRZxhNgIAUyFj3Z4qQY7cDBKTNJghjfyaXDd0OEJAuu1LW5wCK0r9tAgTkl9uE1ucAitN02w4QkF8CYa9nMr12TYCABAJhr2dyvbwJEJBIICnWM91Sie3aWjq/4oNyxuOuRDizzvw8YAExnALM9czPnzRDWmh5lNQiVNVY5npGVwjxLGCsZwSECIRx30xAEgGJXc8ISGIgoesZASkJSD5NpwWhuqySQQhInwzvNa2ukF4Olfz91tYW8AeYnZttO/P8/Dzwz5bU0C8Mg+2bAzY3N9uGbW9vA3+z/0X19dpmsLyAhFomIKGOJR4vIIkNDpUXkFDHEo8XkMQGh8oLSKhjiccLSGKDQ+UFJNSxxOMFJLHBofICEupY4vECktjgUPm5HgG6dRLqaPrxlntZ/wEv66Riy3zynAAAAABJRU5ErkJggg=='>"
737,17,1,Prevention_B,obj3,471.5,291,31479,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAABEJJREFUeF7tnb8vLFEYht9FQrUSUehupxSdSlCJUjQqCnIT5RYSnR+dKChFIeEPUKhEdQuFqCQrFJqrEFGiECS7N8dmLivLzDnnnXHGvtvu+d5z9nnMfmdmd1ahWq1WoUcwBAoSEoyL14VISFg+JCQwHxIiIaERCGw96iESEhiBwJajI0RCAiMQ2HJ0hEhIYAQCW46OEAkJjEBgy3k7Qs7PgVIJ6OoCymXg7CywpTbHct6ETE4CnZ3A/T1QLAJXV8DBQXNQCOhV1oSsrwMXF0ChUFva8TFQqdSOFD0yJVATcn0NrKzUT7y7Czw+ZroYTfb+85DubmBiosbk5gbY3xefTwiYN5L+/vonT08Bxmev2vY6/NkZIb9/1xdubUmIA0pOiYRwONJSJISGkhMkIRyOtBQJoaHkBEkIhyMtRUJoKDlBEsLhSEuREBpKTpCEcDjSUiSEhpITJCEcjrQUCaGh5ARJCIcjLWV+vnHU2pr/FLr87s+QmiAhVJz+YRLiz5CaICFUnP5hEuLPkJogIVSc/mES4s+QmiAhVJz+YRLiz5CaICFUnP5hEuLPkJogIVSc/mES4s+QmiAhVJz+YRKSkOHsbPzAsbG3GwjiRzceISGu5FKqM7dMVaemprCzs+M8xcDAAE5OTpzr81CY5If3CtEdaB4v6FVIVF8sFnF3d+cct7S0hOXlZef6kAu/Rch7IC8vL2hra3NidHR0hMHBQafaUIu+XUgEZm9vD+Pj406cKpUKWltbnWpDKwpGSATGt890dHTg6ekpNM6J1xOcEFafyesGIFghrD6Ttw1ALoQw+kxeNgC5EsLoM6FvAHIphNVnQtwA5FoIq8+EtAH4MUIYfSaEDcCPE8LoM9vb25iZmUl87sAeGCeFfi2L/QK+yvO9bmbqHx4eslwyfrQQVp/Z3NzE3NxcJmKaRgijz5iM9vZ2PD8/pyan6YQw+ozJWF1dxcLCAl1M0wphnc+YnJaWltj3/qTmml4Iq8+YnFKphI2NjaTsG46TkAZYfD6fMXGmx5he4/KQkC+o+X4+Y6Knp6exa37sM+FDQhKA8j2fMVPc3t6ip6cndjYJiUVUP8DnewBR0ujoKA4PD9VDLNl/Ody3z5jwy8tL9Pb21s2jI8TTEqPPmCX09fWhXC7Hbp9zfS3Lk7VVOaPPJJlQQpJQ+jCG0Wc+m1ZCHIREJYw+83F6CfEQEpWy+ozJkxCCkCiC0WckhCjkfZRrn5GQlIS49hkJSVmIbZ+RkIyERNPoTD1j4HHTSUgcoYyfl5CMgcdNZ76wh1/A0PBQw6EjIyPA37iUr5+vu8fQL6pJqoeBxcXFhi/29f7KP+Z/Uf2/bdMaioTYIpMQW2Ipj5eQlAHbxkuILbGUx0tIyoBt4yXElljK4yUkZcC28RJiSyzl8RKSMmDbeAmxJZbyeAlJGbBt/HBMgS6d2BJNf7zPtax/v72xYv5/07kAAAAASUVORK5CYII='>"
737,17,2,Prevention_B,obj2,457.5,241,13811,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAABLFJREFUeF7tnD9IHEEUxr9T4Q6LCwQLu3RWKikCkkLUylpsbNRCECxSXBGwU9OJhYKFYiGovUWqYJVCUMRCONHCJilCsDRC/EfuwngsenLe7pt9s85637b33jdvv9/NvdnZ3cuUy+UyeHjjQIZAvGFxXwiB+MWDQDzjQSAE4psDntXDHkIgnjngWTmcIQTimQOelcMZQiCeOeBZOZwhBOKZA56V8zBDTk6AQgF4+xYoFoHjY89KbYxyHoCMjABv3gB//gD5PPDzJ/DtW2O44NFZVoAsLgKnp0AmUyltfx8olSozhUeiDlSA/PoFfPlSPfDmJnB1lWgxHOzx/ZC2NmB4uOLJ79/A16/05xkHzA/J+/fVHx4dARr3XrnstfjaGSCTk9WJa2sEYmGlTgqB6PiopkIgalbqCBGIjo9qKgSiZqWOEIHo+KimQiBqVuoIEYiOj2oqBKJmpY4Qgej4qKZCIGpW6ggRiI6PaioEomaljhCB6PiopvL5c22phYX4Q3D73cLDqSlgZcUiMUIKgUQw6WmI+cnSuBlVa2gCsQDy6ROwvGyRGCGFQCKY9Djk5gbIZoVJgnACEZhlQjs73T6yRiBCIM3NwL9/wiRBOIEIzDKh5mGGpw84CCXqhhOIwM29PeDjR0GCRSiBCEzL5YDra0GCRSiBCExrbQX+/hUkWIQSiMC0w0PgwwdBgkUogUQ0zWyVmC0T1weBRHS4qyuZlwEIJCKQ0VFgayticIwwAolonrkYNBeFrg8Cce2wUN+8MlUeGxvDxsaGMPUhvKenBwcHB9b5aUiM8sd7meANtBgndA8kyM/n87i4uLCWm52dxdzcnHW+z4kvAuSxIXd3d2hpabHyaHd3F729vVa5via9OJDAmO3tbQwNDVn5VCqV0JxEJ7SqTpbkDZCg7Lh9JpfL4cbc3Unp4R0QrT6T1gWAt0C0+kzaFgCpAKLRZ9KyAEgVEI0+4/sCIJVAtPqMjwuAVAPR6jM+LQBeDRCNPuPDAuDVAdHoM+vr65iYmHixK5kwKOp7WUmeadx9M5N/eXmZZMl41UC0+szq6iqmkri3anZhQ56wTvUMqfXVjrNvZvSy2Sxub2+dzZqGA6LRZ4zG/Pw8pqen1cE0LBCt6xmj09TUFPpTE5VcwwPR6jNGp1AoYGlpKar3NeMIpIYtcfuM6TGm19gcBFLHtbj3Z4z0+Pg4Ns2ffUY8CCSCUXGvZ8wQ5+fnaG9vDx2NQEItqg6I8xxAoDQ4OIidnR32EKH3dcPj9hkjfnZ2ho6OjqpxOENiUtLoM6aE7u5uFIvF0OXzq7tSj+n/s+kafSZKbQQSxaUnMRp95rlhCcQCSJCi0WeeDk8gMYAEqVp9xugRiAKQQEKjzxCIIpDHUrZ9hkAcAbHtMwTiGIi0zxBIQkCCYXilnrDhYcMRSJhDCX9OIAkbHjaceWAP74C+/r6aoQMDA8CPMJX6n1e9YxhPqkGy+4GZmZmaJ3v/fuX38MeF6jlFINLvEYFIHXMcTyCODZbKE4jUMcfxBOLYYKk8gUgdcxxPII4NlsoTiNQxx/EE4thgqTyBSB1zHE8gjg2WyveHJHDrROqo+/iwXeF6FfwHsBTNYjx/c5gAAAAASUVORK5CYII='>"
737,17,3,Prevention_B,obj3,476.5,257,9835,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAABFNJREFUeF7tnT0sbEEYht9FQiEruVHobqcUnUpQqUVBRSG5iXILic5PJwpKUUjor0IlqlsoRCVZodBchYgShfjJ7s3YnMvK2nNm5j1rjn1Potr53pl9Hsc3e3bPypXL5TJ0BEMgJyHBuHhdiISE5UNCAvMhIRISGoHA1qMeIiGBEQhsOTpDJCQwAoEtR2eIhARGILDl6AyRkMAIBLactzPk7AwoFIAfP4BiETg9DWypzbGcNyGTk0BXF3B3B+TzwOUlsL/fHBQCepYVIWtrwPk5kMtVlnZ0BJRKlTNFR0MJVIRcXQHLy9UT7+wADw8NXYwme/9+SHc3MD5eYXJ9Deztic8nBMwfkv7+6gdPTgDGe6/a9jr82hkhv35VF25uSogDSk6JhHA40lIkhIaSEyQhHI60FAmhoeQESQiHIy1FQmgoOUESwuFIS5EQGkpOkIRwONJSJISGkhMkIRyOtBQJoaHkBEkIhyMtZW6udtTqqv8Uuvzuz5CaICFUnP5hEuLPkJogIVSc/mES4s+QmiAhVJz+YRLiz5CaICFUnP5hEpKQ4e/fwMRE/OCXl/gx9UZISEJ+T0+A+Yk7OjvjRtR/XEL8+NGrJYSO1C9QQvz40aslhI7UL1BC/PjRqyWEjtQv0NwyVZ6amsL29rZz0sDAAI6Pj53rs1CY5Iv3ctEdaB5P6FVIVJ/P53F7e+sct7i4iKWlJef6kAu/RMh7IM/Pz2hra3NidHh4iMHBQafaUIu+XEgEZnd3F2NjY06cSqUSWltbnWpDKwpGSATGt890dHTg8fExNM6J1xOcEFafyeoGIFghrD6TtQ1AJoQw+kxWNgCZEsLoM6FvADIphNVnQtwAZFoIq8+EtAH4NkIYfSaEDcC3E8LoM1tbW5iZmUn82oE9ME4K/VoW+wnUy/O9bmbq7+/vG7lkfGshrD6zsbGB2dnZhohpGiGMPmMy2tvb8ZTkoyGO+ppOCKPPmIyVlRXMz887Yv+8rGmFsF7PmJyWlpbYv/1JzTW9EFafMTmFQgHr6+tJ2dccJyE1sPi8P2PiTI8xvcblkJA61HzfnzHR09PT2DFf9pnwkJAEoHxfz5gpbm5u0NPTEzubhMQiqh7g8zmAKGl0dBQHBwfqIZbs6w737TMm/OLiAr29vVXz6AzxtMToM2YJfX19KBaLsdvnTF/L8mRtVc7oM0kmlJAklD6MYfSZz6aVEAchUQmjz3ycXkI8hESlrD5j8iSEICSKYPQZCSEKeR/l2mckJCUhrn1GQlIWYttnJKRBQqJp9Eq9wcDjppOQOEINflxCGgw8bjrzgT38BIaGh2oOHRkZAf7GpdR/vOoeQ7+oJqkeBhYWFmo+2df7K/+Y/0X1/7ZNaygSYotMQmyJpTxeQlIGbBsvIbbEUh4vISkDto2XEFtiKY+XkJQB28ZLiC2xlMdLSMqAbeMlxJZYyuMlJGXAtvHDMQW6dGJLNP3xPtey/gFcdrdiJRY0+QAAAABJRU5ErkJggg=='>"
737,17,4,Prevention_B,obj1,448.5,258,14919,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAABFVJREFUeF7tnb8vc1EYx79FwlSJGGzvZhSmToLJLBYTg4R07CCx+bGJgVEMEv4Ag0lM7yAiJkmFwfIaRIxIiB9p3xzNVZXqvc89z7nO1W/Xnud7Tj8ft8+5t72VKZfLZfDhDYEMhXjj4n0hFOKXDwrxzAeFUIhvBDxbD3sIhXhGwLPl8AihEM8IeLYcHiEU4hkBz5bDI4RCPCPg2XKqR8j5OVAoAF1dQLEInJ15ttTmWE5VyMQE0NkJ3N8D2SxwdQXs7zcHBY9eZUXI2hpwcQFkMpWlHR8DpVLlSOEjUQIVIdfXwPJy7cQ7O8DTU6KL4WSfPw/p7gbGxytMbm6AvT3y+YaAeSPp76998vQU0PjsldveGH92RsjMTG3h5iaFxECpU0IhOhzVUihEDaVOEIXocFRLoRA1lDpBFKLDUS2FQtRQ6gRRiA5HtRQKUUOpE0QhOhzVUihEDaVOEIXocFRLoRA1lDpBFKLDUS1lbq5+1Oqq/RS8/G7PUDWBQlRx2odRSASGAwPVQW9vbr9qQCERhMzOVgcdHVFIBGRuh1CIW77idAoRI3NbQCFu+YrTKUSMzG0BhbjlK06nEDEytwUU4pavOJ1CxMjcFlCIW77idAoRI3NbQCFu+YrTc7lqyeOj42tZAMqTk5PY3t4WLzQoyOVyODk5iV2fhsIoP7yXCe5As3hB5h62j5/4y2azuLu7ix23uLiIpaWl2PU+F/6IkM9AXl9f0dbWFovR4eEhBgcHY9X6WvTjQgIwu7u7GBsbi8WpVCqhtbU1Vq1vRd4ICcDY9pmOjg48Pz/7xjnyerwTEqzcts+kdQPgrRCtPpO2DUAqhGj0mbRsAFIlRKPP+L4BSKUQrT7j4wYg1UK0+oxPG4BfI0Sjz/iwAfh1QjT6zNbWFqanpyOfO2gPDJOifi1L+wU0yrM9nzH1Dw8PSS4Zv1qIVp/Z2NhAPp9PREzTCNHoMyajvb0dLy8vzuQ0nRCNPmMyVlZWMD8/ry6maYVonc+YnJaWltD3/qjmml6IVp8xOYVCAevr61HZ1x1HIXWw2Hw+Y+JMjzG9Js6DQhpQs/18xkRPTU1hx/zYZ8QHhUQAZXs+Y6a4vb1FT09P6GwUEoqodoDN9wCCpNHRURwcHLCHCNk3HG7bZ0z45eUlent7a+bhEWJpSaPPmCX09fWhWCyGbp9TfS3LkrWoXKPPRJmQQqJQ+jJGo898Ny2FxBASlGj0ma/TU4iFkKBUq8+YPApREBJEaPQZClEU8jkqbp+hEEdC4vYZCnEsRNpnKCQhIcE0PFNPGHjYdBQSRijh5ykkYeBh05kv7OEPMDQ8VHfoyMgI8C8spfHzNfcY2kU1SfUwsLCwUPfFvt9f+df8L6qP2zbFUChEioxCpMQcj6cQx4Cl8RQiJeZ4PIU4BiyNpxApMcfjKcQxYGk8hUiJOR5PIY4BS+MpRErM8XgKcQxYGj8cUsBLJ1Ki7sfbXMv6D5TT52JAp0KdAAAAAElFTkSuQmCC'>"
737,17,5,Prevention_B,obj1,499.5,242,15545,1,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAABFBJREFUeF7tnbEvLFEUxr9FQrUSUehepyM6iURQqUWjopBIlFtIFBJLp6JEIeEPUKhE9QqFqCQrFJqnEFEoUAiS3ZdrM8vK2pl759xxxnxb2nu+e/f3M86dGUOuUqlUwJcaAjkKUePifSEUossHhSjzQSEUoo2AsvWwh1CIMgLKlsMjhEKUEVC2HB4hFKKMgLLl8AihEGUElC3n4wi5uAAKBaCrCyiVgPNzZUvNxnI+hExNAZ2dwOMjkM8D19fA4WE2KCj6lFUh6+vA5SWQy1WXdnIClMvVI4WvRAlUhdzcAKur9RPv7QHPz4kuhpN9vh/S3Q1MTlaZ3N4CBwfk8w0B84NkYKD+zbMzQOLeK7e9Dt92RsjcXH3h9jaFOKCUKaEQGY5iKRQihlImiEJkOIqlUIgYSpkgCpHhKJZCIWIoZYIoRIajWAqFiKGUCaIQGY5iKRQihlImiEJkOIqlUIgYSpkgCpHhKJaysFAfZW4d3d8DxWL160tL7lPx8rs7u1plXx8wNPQRtLXlHkoh7uwoRICdlwgeIV6wuodSiDs7L5UU4gWreyiFuLPzUkkhXrC6h1KIOzsvlRTiBat7KIW4s/NSSSFesLqHUog7Oy+VFOIFq45QXlzU4aG2CgrRJgRAZXp6Gru7u85LGxwcxOnpqXN9Ggqj/OG9XPAEWowPZJ5hq/2Jv3w+j4eHB+e4YrGIlZUV53rNhT8i5DOQt7c3tLW1OTE6Pj7G8PCwU63Woh8XEoDZ39/HxMSEE6dyuYzW1lanWm1FaoQEYOL2mY6ODry8vGjjHHk96oQEK4/bZ9K6AVArRKrPpG0DkAohEn0mLRuAVAmR6DPaNwCpFCLVZzRuAFItRKrPaNoA/BohEn1Gwwbg1wmR6DM7OzuYnZ2NfO4gPTBMivi1LOkP0Cwv7vmMqX96ekpyyfjVQqT6zObmJubn5xMRkxkhEn3GZLS3t+P19dWbnMwJkegzJmNtbQ2Li4viYjIrROp8xuS0tLSE/uyPai7zQqT6jMkpFArY2NiIyr7hOAppgCXO/RkTZ3qM6TUuLwppQi3u/RkTPTMzgz3zxGbEF4VEABX3fMZMcXd3h56entDZKCQUUf2AOL8HECSNj4/j6OiIPcSSfdPhcfuMCb+6ukJvb2/dPDxCYlqS6DNmCf39/SiVSqHb51Rfy4rJ2qpcos9EmZBColD6Mkaiz3w3LYU4CAlKJPrM1+kpJIaQoFSqz5g8ChEQEkRI9BkKERTyOcq1z1CIJyGufYZCPAux7TMUkpCQYBqeqScMPGw6CgkjlPD7FJIw8LDpzC/s4Q8wMjrScOjY2BjwLyyl+ft1zxjGi8pI9SiwvLzc8MO+P1/51/wvqtpjm9ZQKMQWGYXYEvM8nkI8A7aNpxBbYp7HU4hnwLbxFGJLzPN4CvEM2DaeQmyJeR5PIZ4B28ZTiC0xz+MpxDNg2/jRkAJeOrEl6n98nGtZ/wEN9M1iqNM4uQAAAABJRU5ErkJggg=='>"
737,18,1,Towers_A,obj1,247.5,327,14998,0,0,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAAAXNSR0IArs4c6QAAAu1JREFUeF7tnbEyQ0EUhs8WGo3GKDTUGgatVqdAo6DlBWiNMV6CxhsodB6C1DqeQe+aTRAhkd3suePf8WUmjTl7/Pm+nLt3M0ZC0zSN8ZAhEBAi46IbBCFaPhAi5gMhCFEjIJaHPQQhYgTE4jAhCBEjIBaHCUGIGAGxOEwIQsQIiMVhQhAiRkAsDhOCEDECYnGYEISIERCLw4QgRIyAWBwmBCFiBMTiMCEIESMgFocJQYgYAbE4TAhCxAiIxWFCECJGQCwOE4IQMQJicZgQhIgREIvDhCBEjIBYHCYEIWIExOIwIQgRIyAWhwlBiBgBsThMCELECIjFYUIQIkZALI7UhFxc5NHZ2TFbWspbo14tJWRry2x+Ph3Z5qbZ7m56fQ2VCBGzhBCEjCbAJUvsX/zNzZltb6e/ZdlD0llNXLmxkX7nhJCJMectPDgwm54evwYh4xm5VLy8mB0fj2+FkPGM3Cru7sxubn5vhxA33GmN4qFvdnZ0LULSOLpWzcyY7e0Nb4kQV9TpzU5Ohtfu75stL6f3qaFS6qReA7C2MyKkbcKZ/RGSCaztcoS0TTizP0IygbVdjpC2CWf2R0gmsLbL6xYSgtnq6iCjhwezir9Wq34hh4eDQq6uENL2GI/sHycEIX+G/+cvRoiQjBgFIRpC1td728S5nb7v342Fz2iNnYbeX9zd32vkzUlR5aZ+dJT2Ei8v0+qUqhCiZKPWb/pkQsTeRQgREBJvqNbW+kHiph4P5d8P6p2O2cpKry6uic+4uddyeK9mDxl1hzvsXFjzWREhAtP/NQJCEDIZAS5Zk3FzXxWiie7jLKl3CFNm9mpNdxf/ePbX936u+5C/ZPWF+EBESCFHhBQC9F6OEG+ihf0QUgjQezlCvIkW9kNIIUDv5QjxJlrYDyGFAL2XI8SbaGE/hBQC9F6OEG+ihf0QUgjQezlCvIkW9vt3Qq4719KfRz89PxUqHVy+uLDo2s+7Wbh9vJUW4v2C1fu9AdLOMkNROdY9AAAAAElFTkSuQmCC'>"
