PID,TRIAL,ATTEMPT,NAME,TOOL,"POS X","POS Y",TIME,SUCCESS,SCORE,IMAGE
752,15,5,Launch_B,obj2,84.399993896484,70,4691,0,-124,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAADCElEQVR4Xu2dsUocYRSFzxRiG9TOysq30JQWFgGxEyIIvsZOOtvY2Yh2BhECNgo2Cgo2YqOt2PgOYpGsuxARZfYu6385cb4t9Tj37PfNVXZWZqs/3Yd42BCoEGLjolcEIV4+EGLmAyEIcSNg1oe/IQgxI2BWhw1BiBkBszqNG7K3J21sSE9P0thYrPn1dSxH6n0CjUJ2d6WLi+HQbW0Nlyf9mkCjkO1t6fJSur+X1taa0Z2c9L+PkNFOsdCGPAs5OhptED8dI4CQGKe0FELSUMcGISTGKS3VKOTmRrq97XdZXk7r1OpBvFI3048QhJgRMKvDhiDEjIBZHTYEIWYEzOqwIQgxI2BWhw1BiBkBszpsCELMCJjVYUMQYkbArA4bghAzAmZ12BCEmBEwq8OGIMSMgFkdNgQhZgTM6rAhCDEjYFaHDUGIGQGzOmwIQswImNVhQxBiRsCsDhuCEDMCZnXYEISYETCrU2xDqqoKP9W6rtXpdML5zxxEiJldhCDkLQF+Zb0wKbYhZifef1MHIWaqEIIQMwJmdcpvyP5+/ylzs5SQ+rJClpakqSnp/FyanZUODkKl2hwqJ2RhQTo+ltbX+3yvrqTJSW5NN+BsKydkelpaXHw9/vBQenho8wIMfO7lhDw+Sisr0sSEdHYmzc1Jm5vS+PjAUm0OVN1XyeU+YefuTp3T0x7fH/Pz0sxMMdaf5eLk8yXZckKK4X974M/yyU0ISTxpIqMQEqGUmEFIIuzIKIREKCVmEJIIOzIKIRFKiRmEJMKOjEJIhFJiBiGJsCOjEBKhlJhBSCLsyCiERCglZhCSCDsyCiERSokZhCTCjoxqlZDef+R/k1a/r0bYfHhm59eO1P2wzqb3bton5KtUd+oPhx05YP2zO/c3Qv6x6m0IQiLnzuiZyFu4CBmdc/gICAmjygkiJIdzeApCwqhyggjJ4RyegpAwqpwgQnI4h6cgJIwqJ4iQHM7hKQgJo8oJIiSHc3gKQsKocoLDCMlp9M6UL92vcbX3BcwwdygqKa3p5PkLdmFT8x4NMgkAAAAASUVORK5CYII='>"
752,15,6,Launch_B,obj2,97.399993896484,89,6345,0,-124,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAADHUlEQVR4Xu2dvUocYRiFz4JgG386Kxu9C01pYREQOyEWopexm0uInZ1lgggBGy0VbK0ESzvvwcpsdkmWYJQz2Z3D6/psKWfmvN/zzLfijOx2nvov8SpDoIOQMi4GgyCklg+EFPOBEIRUI1BsHn6HIKQYgWLjsEMQUoxAsXHYIQgpRqDYOOyQtypkb6/Z5Hd30vV1s2NIN7iXdXDQDNftLUKaERum7bes30KOjl6vmZuTVlakmRmElBDyP0NwzIjAxHcIcMcjgJDx+E38aIRMHOl4J7SFjFfD0S4BhLikQjmEhEC7NQhxSYVyCAmBdmsQ4pIK5RASAu3WIMQlFcohJATarUGISyqUQ0gItFuDEJdUKIeQEGi3BiEuqVAOISHQbg1CXFKhHEJCoN0ahLikQjmEhEC7NQhxSYVyCAmBdmsQ4pIK5RASAu3WIMQlFcohJATarUGISyqUQ0gItFuDEJdUKIeQEGi3BiEuqVAOISHQbg1CXFKhHEJCoN2a1oR0Oh13BvV6PXW7XTs/zUGEFLOLEIQ8J8Bb1ohJazuk2IX3ZsZBSDFVCEFIMQLFxml/h5ycDJe8vV1s6TXHaVfI1pa0uDj8nKbVVen0tCaFQlO1J2RjQ7q4kPb3h8u9uZEWFqTz80LLrzdKe0KWlqTNzb9XfHYmPTzUo1BoovaEPD5KOzvS/Lx0dSWtrUmHh9LsbKHl1xul0/8rub1v2Lm/V/fycrDqL+vr0vJyawSm5ebkr1uy7QlpDf/zE0/LNzchJHjROFUIcSgFMwgJwnaqEOJQCmYQEoTtVCHEoRTMICQI26lCiEMpmEFIELZThRCHUjCDkCBspwohDqVgBiFB2E4VQhxKwQxCgrCdqnclZPAf+Z+k3c+7DpuJZ46/H0vf+g+gnl5+BPX+hHyUet3exGE7J+x97ff+QMgfVoMdghDn2hk/4zzCRcj4nO0zIMRGlQkiJMPZbkGIjSoTREiGs92CEBtVJoiQDGe7BSE2qkwQIRnOdgtCbFSZIEIynO0WhNioMsEmQjIT/aPlQ/9n3O0dgWnyCUVtSnvt4vkJmX458wzeKAwAAAAASUVORK5CYII='>"
752,15,7,Launch_B,obj2,97.399993896484,41,8807,0,-142,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAADJklEQVR4Xu2dv0ocURyFz4JgG/90Vjb6FprSwiIgdkIsRB9jJ48QOzvLBBECNloq2FoJlna+g5XZ7JIswShnMnsP1/Xbcjkz53e/b2aXnVl2e0+Dh3hUQ6CHkGpcDAdBSF0+EFKZD4S8WSF7e+1Gv7uTrq/bbUO6xXvIwUE7XLe3CGlHbJS239R/Czk6er1mbk5aWZFmZhBShZD/GYJtxgQmfoYAtxsBhHTjN/GtETJxpN12aAvpVsPWLgGEuKRCOYSEQLs1CHFJhXIICYF2axDikgrlEBIC7dYgxCUVyiEkBNqtQYhLKpRDSAi0W4MQl1Qoh5AQaLcGIS6pUA4hIdBuDUJcUqEcQkKg3RqEuKRCOYSEQLs1CHFJhXIICYF2axDikgrlEBIC7dYgxCUVyiEkBNqtQYhLKpRDSAi0W4MQl1Qoh5AQaLcGIS6pUA4hIdBuDUJcUqEcQkKg3RqEuKRCOYSEQLs1CHFJhXIICYF2axDikgrlEBIC7dYgxCUVyiEkBNqtKSak1+u5M6hpGvX7fTs/zUGEVGYXIQh5ToCXrDGTYmdIZQfemxkHIZWpQghCKiNQ2Tjlz5CTk9GSt7crW3qd45QVsrUlLS6Ofi92dVU6Pa2TQkVTlROysSFdXEj7+6Pl3txICwvS+XlFy69vlHJClpakzc2/V3x2Jj081EehoonKCXl8lHZ2pPl56epKWluTDg+l2dmKll/fKL3Bp+Ry/7Bzf6/+5eVw1V/W16Xl5WIEpuXi5K9LsuWEFMP/fMfT8s9NCAkeNE4VQhxKwQxCgrCdKoQ4lIIZhARhO1UIcSgFMwgJwnaqEOJQCmYQEoTtVCHEoRTMICQI26lCiEMpmEFIELZThRCHUjCDkCBsp+pdCRl+I/+TtPt512Ez8czx92Pp2+AG1NPLt6Den5CPUtNvJg7b2WHzddD7AyF/WA3PEIQ4x073jHMLFyHdOdt7QIiNKhNESIaz3YIQG1UmiJAMZ7sFITaqTBAhGc52C0JsVJkgQjKc7RaE2KgyQYRkONstCLFRZYJthGQm+kfLh8FzXO0dg2nzC0Ulpb128PwESDM589gOxYcAAAAASUVORK5CYII='>"
752,16,1,Prevention_A,obj3,474.39999389648,285,6805,1,-132,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAD8ElEQVR4Xu2dMU8qQRSFL4EaKyy1pvMfKI09nTSUdlTGzuTxahMrKjtNTKho7KwsrYyxwu7FwkYajIkFJL5dyUYwgMzcM3CXPdupM2fvno/Ze2dmV3Kf0SE8zDiQIxAzLL4CIRBbPAjEGA8CIRBrDhiLhzmEQIw5YCwcjhACMeaAsXA4QgjEmAPGwuEIIRBjDhgL53uEPDyIHB2JbG6K3N+LPD0ZCzUb4XwDOTgQ2dgQeXsTKRZF3t9Frq6y4YKhqxwBOTsT6Xajtd/cKLS7O5F4m+Tx0VCo2QhlBOT1VeTkZPKKLy9FPj6y4YKhq/y+ZcW3qVptFNrLi8j1taEwbYUS30h2diZjilMwYu+VZa8H6xjI4eFkx/NzAvGwEtOFQDA+wlQIBGYlRohAMD7CVAgEZiVGiEAwPsJUCARmJUaIQDA+wlQIBGYlRohAMD7CVAgEZiVGiEAwPsJUCARmJUaIQDA+wlSOj6dLnZ7qT8Hld72HUAUCgdqpFyMQvYdQBQKB2qkXIxC9h1AFAoHaqRcjEL2HUAUCgdqpFyMQvYdQBQKB2qkXIxC9h1AFAoHaqRcjEL2HUAUCWdDOrS2R/f35jZ+fRW5uFhSc0YxAdP7BexMI3FKdYPzK1Ge9XpeLiwtvpVr0Xkm73fbun5aO+XxehsPhzHBzyRtoigv6ApL0L0Yv7fT7fW+5bvRaXLlc9u6fho7zoMCBjBsyGAykUCh4e1QqlaTX63n3t9xx1r+pDAokMaTT6Ui1WvX2p9VqSaPR8O5vseNKgSSGaPNMrIP4BFkAZAIIKs/EOmkvAkwBQeaZtBYBZoGg8kysk6YiwDwQZJ5JQxGQGiDIPGO5CEgdEGSesVgEpBoIMs9YKQLWAggyz6y6CFgrIOg8s4oiYC2BoPPMMouAtQeCzDPLKAIyAwSdZ0IVAZkDgs4z6CIgs0BC5BlEEUAgY2S0+zPjkH23AwhkyiYIYn8mkXXdDiCQObtS2ucAxqUXLQIIZMFtQu1zAOOnmbcdQCALAkHPZ2K9aUUAgTgCQc9nEr2kCCAQTyAh5jPzQvGt2iYqv+iHTH0XLjLP/IRDIIqRg5zP/LylKcKSiUdJNUJp7Yucz3CEAD8FiPkMgQCBINbNCCQQEN/5DIEEBuI6nyGQJQFJTjNrQsgqa8kgCGRFhv92Wo6Q3xxa8t+bzabItsju3u7UM1cqFZF/uqAyPzF0tm9PpPknAjPlaP6Nfn8bfxeV/2oUgbgSIRBXxwK3J5DABrvKE4irY4HbE0hgg13lCcTVscDtCSSwwa7yBOLqWOD2BBLYYFd5AnF1LHB7AglssKt8BGTucculE1dLg7fXrGX9B5GtpGJnyLUXAAAAAElFTkSuQmCC'>"
752,17,1,Prevention_B,obj3,588.39999389648,385,19607,0,-132,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAD+klEQVR4Xu2cL0wjQRjFXykJBO4whAQwhyIoDP8U4U4hUCXBgiAIJA5ZcDgkCASIOwQhaBRHSEhqK2tO0SAJhj9JuR0ue8dyZXe7M13e0rcJiplvXt8vH292ukvuybugi8aBnIDQsHgWIiBcPASEjIeACAibA2R6lCECQuYAmRx1iICQOUAmRx0iIGQOkMlRhwgImQNkctQhAkLmAJkcdYiAkDlAJkcdIiBkDpDJUYcICJkDZHLUIQJC5gCZHHWIgJA5QCZHHSIgZA6QyVGHCAiZA2Ry1CECQuYAmRx1iICQOUAmRx0iIGQOkMlRhwgImQNkctQhAkLmAJkcdYiAkDlAJkcdIiBkDpDJUYcICJkDZHLUIQJC5gCZHHWIgJA5QCYn5+l5WlxcxP7+fmJpU1NTKJVKiednYWKcf7yXyxk77a5nIH6Jnp4e3NzcJK5YLBaxsbGReD7zxHcB8tKQx8dHtLe3J/Lo4uIC09PTieayTnp3IL4xx8fHKBQKiXyq1WrI5/OJ5rJNogHiG2ObM52dnbi/v2fzObYeOiCuciarGwBaIK5yJmsbgEwAcZEzWdkAZAqIi5xh3wBkEoirnGHcAGQaiKucYdoAfBggLnKGYQPw4YC4yJmjoyMsLCzEvndwPTAKivOzLNcfIKye7bmZmX97e5umZHxoIK5yZmdnB6urq6mAaRkgLnLG1Ojo6MDDw0PT4LQcEBc5Y2psbW1hfX3dOZiWBeLqfsbUaWtri/zbH5dcywNxlTOmztraGra3t+N6X3ecgNSxxeb7GVPOZIzJmiSXgIS4Zvv9jCm9tLSEg4OD2GwEJIZVtvczZonr62v09/dHriYgkRYFB9g8B+BXmp2dxenpqTKkQe9Dh9vmjCleqVQwPDwcWEcdYknJRc4YCaOjoyiXy5Hb50yfZVl63dB0FzkTZ0EBiePSqzEucuatZQUkARB/iouceb28gFgA8acmypmrK2By0pzLAOfnwNDQczkBcQDEL9FQziwvA9Uq4D38h+5uYHcX6OoSEIc8AqVCc2ZkBJiZCS59eAjvKXUBaRaQ0JyZnwdOToCVlT/D9vaAiQng8lJAmg3kzZwxUPr6gLs7eA8sA6ZDlCFp4fi3jn+nPjgImJ+X19wcsLnp+IWd9D9itlb0gYyPA2NjQe3mbFJAUuYpICkbHrWceWAPX4DvP2a8g8fg6N5eeO9pfgN+RVUJ/33gHUO7Ui0y+yswMFD8L0M+fQZ+nnnAzryXNp/+vrbZsCkC0qhlAtKoY00e/wYQc5pSrapDmux+nfICkr7noSsKiICQOUAmRx0iIGQOkMlRhwgImQNkctQhfEAAj0rdyzs30dEJGTBPjs1Z1m+KKoZiaA67mQAAAABJRU5ErkJggg=='>"
752,17,2,Prevention_B,obj1,458.39999389648,331,5814,1,-126,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAEYUlEQVR4Xu2dPSwsURiGv0VCRSe62ynldipBpVZIaCgkEqWIRCG5u6VIRIkKiU40OpVCRBQiNERzK4mo/CTiJ9w5NpO1sndmzjnvrG/MOyXnvOeb5zH7nZ3dtYX34BAeaggUKESNi49CKESXDwpR5oNCKEQbAWX1sIdQiDICysrhFUIhyggoK4dXCIUoI6CsHF4hFKKMgLJyKlfIyYnI9LRIe7vI8bHIxYWyUvNRTkXI8LBIW5vI3Z1Ia6vIw4PI5mY+KCg6y7KQxUWR8/Pg3m+hXNrhoYh5meT0VFGp+SilLOTmRmRurvqMNzZEHh/zQUHRWVYesszD1MhIubSrK5GdHUVl6irFPJD8/l1dk2nBiNdeue11cG2ETExUT1xdpRAHlJgpFILhCEuhEBhKTBCFYDjCUigEhhITRCEYjrAUCoGhxARRCIYjLIVCYCgxQRSC4QhLoRAYSkwQhWA4wlIoBIYSE0QhGI6wlJmZ2lELC/5L8Pa7P0NoAoVAcfqHUYg/Q2gChUBx+odRiD9DaAKFQHH6h1GIP0NoAoVAcfqHUYg/Q2gChUBx+odRiD9DaAKFQHH6h1GIP0NoAoVAcfqHUUhChuvrIuPjlcGvrwknWg6jkITAjJCDg8rglZWEEy2HmY9MvY+Ojsq6WdHx6O7ulqOjI8fZ2Zi2tvYeK6QQfgLN45Q+hITzW4MP7dze3jrHFYtFKZVKzvM1T/wWIZ+BvLy8SFNTkxOj/f196enpcZqrddK3CwnBbG9vy+DgoBOnt7c3aWxsdJqrbZIaISEY3z7T0tIiT09P2jgnrkedEFSfyeoGQK0QVJ/J2gYgE0IQfSYrG4BMCUH0Ge0bgEwKQfUZjRuATAtB9RlNG4AfIwTRZzRsAH6cEESf2drakqGhocTPHdAD475IAn4vC30CUXm+983M/Pv7+3qWHPxzmehv9si0EFSfWV5elsnJybqIyY0QRJ8xGc3NzfL8/JyanNwJQfQZkzE/Py+zs7NwMbkVgno+Y3IaGhpiH/uTmsu9EFSfMTlTU1OytLSUlH3NcRRSA4vP6zMmzvQY02tcDgqJoOb7+oyJHhsbkw3zzz4THhSSAJTv8xmzxPX1tXR0dMSuRiGxiKoH+LwPIEwaGBiQ3d1d9hBL9pHDffuMCb+8vJTOzs6qdXiFeFpC9BlTQldXl5ydncVun3/MrRNP7rHTEX0mdpFgAIUkofRlDKLP/G9ZCnEQEk5B9Jmvy1OIh5BwKqrPmDwKAQgJIxB9hkKAQj5HufYZCklJiGufoZCUhdj2GQqpk5BwGT5TrzPwuOUoJI5QnX9PIXUGHrececOe/BLp7eutObS/v1/kb1xK9O+rPmPoF5WT2X0ixT+BmBpHsRT8fM98F1X0+7eiSFGI7d8RhdgSS3k8haQM2DaeQmyJpTyeQlIGbBtPIbbEUh5PISkDto2nEFtiKY+nkJQB28ZTiC2xlMdTSMqAbeMDIZHHHm+d2CJNfbzPvax/hJXPYtGQVoQAAAAASUVORK5CYII='>"
752,18,1,Towers_A,obj1,367.39999389648,132,8255,0,-126,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAADKUlEQVR4Xu2dsUojURSGz8AWVlZaWbgI9qI+gWBnISKIlZ2+g4Usiy+hja29D+ATaGo7fQCfITs3EbLZ1fXfuSdnz2S/gRAJ/z3n5vty584EIc2wPYwjDYEGIWlcjCaCkFw+EJLMB0IQko1AsvmwhyAkGYFk02GFICQZgWTTYYUgJBmBZNNhhSAkGYFk02GFICQZgWTTmesVsr9vtrSkEz86Mtvd1fOzSM61kIMDs+VlHdvhIUJ0Wh2SCOkAbZZDEDJLuh1qI6QDtFkOub01u7/XO7CH6Kw6J8tV09qaNhwhGqfq1OKi2fHx52UQ8jkjt8TKitne3p/LIcQNt1ZoZ8dsff3jLEI0jq6pkxOzhYX3SyLEFbVW7PXV7PwcIRotUvyjXLbPwFx/uZgNtjIfhCiUAjMICYSttEKIQikwg5BA2EorhCiUAjMICYSttEKIQikwg5BA2EorhCiUAjMICYSttEKIQikwg5BA2EorhCiUAjMICYSttEKIQikwg5BA2EorhCiUAjMICYSttEKIQikwg5BA2EorhCiUAjMICYSttEKIQikwg5BA2EorhCiUAjMICYSttEKIQikwg5BA2EorhCiUAjMICYSttEKIQikwg5BA2EorhCiUAjMICYSttEKIQikwg5BA2EorhCiUAjP9FtI0Zpub07geH816/LNa/Rdyejot5PoaIYErerpVWSEI+Wf4f2+MkEQyylQQkkPI9vZ4m/huF2/799Dak9fbMbSL5nL098NDjvn+zSx6uamfnWlv8epKy2VKISSTjXIW7uNPr7JCkn2KEJJASLmg2tqaTKRs6uWm/Ncb9cHAbGNjnCtjyqNs7n25ee/NKeujK9z37gv7fK+IkASr/+cpIAQh3QhwyurGzX1UU0yMjm9S7ab50uaG7Sbe7vrt8/gxGT9+Pe+R/pQ1EeIDESGVHBFSCdB7OEK8iVbWQ0glQO/hCPEmWlkPIZUAvYcjxJtoZT2EVAL0Ho4Qb6KV9RBSCdB7OEK8iVbWQ0glQO/hCPEmWlnvvxNyM7hJ/X30y/NLpdLp4atfV13reRdr7p7uUgvxfsPZ6/0ABvUwRRRzD5sAAAAASUVORK5CYII='>"
752,18,2,Towers_A,obj1,304.39999389648,46,3137,0,-126,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAADOUlEQVR4Xu2dQUojURRFX0FPBRcg2EsQFVyECxBcgI7dgDRNr0BHOhEHrsCJYwfONCMHPessRNKpJJDWVm9V/stNFZ6CEAn3v5ucQ+VbmVQ1Gh/B0RkCFUI642LyRnon5Po64uGhOcThMOLurnl+1UmErNrAm36EIKSMAF9ZZfzSV9/cRNzfNx/LHtKc1cLJjY2I/f1myxHSjFNxam0t4vBQj0GIZpSW2NqK2Nv7fBxC0nA3G3RwELG+/nEWIc04pqaOjxGSCrR02PNzxNnZ+1M4Q0rpLrj+5CTi/Pz/xfVPpy8vCw5dwbLeXamvgJG1EiFW3LoMIZqRNYEQK25dhhDNyJpAiBW3LkOIZmRNIMSKW5chRDOyJhBixa3LEKIZWRMIseLWZQjRjKwJhFhx6zKEaEbWBEKsuHUZQjQjawIhVty6DCGakTWBECtuXYYQzciaQIgVty5DiGZkTSDEiluXIUQzsiYQYsWtyxCiGVkTCLHi1mUI0YysCYRYcesyhGhG1gRCrLh1GUI0I2sCIVbcugwhmpE1gRArbl2GEM3ImkCIFbcuQ4hmZE0gxIpblyFEM7ImEGLFrcsQohlZEwix4tZlCNGMrAmEWHHrMoRoRtYEQqy4dRlCNCNrAiFW3LoMIZqRNYEQK25dhhDNyJpAiBW3Luu3kKqK2N5+/SmfniJ6fFut/gs5Onot5PISIfpEXFKiPkMQsiS4i4xFyCLUlrgGIUuE22L07u50m/gZp7P9exTjL6/ZMYrT6tfk78fHFkM7Eu3lpv7Z7Sn+5Xpx0RHKLd4GQlrAckQR4qDcogMhLWA5or0RUv9DtbMzR1Jv6vVF+dsL9cEgor5ZWH3Ua+pHvbn35eK9V0LeuwZs+hpCks/vjy45EJIMuuk4hDQlZcohxARa1VS1icnxQ0VnG/m38fNovImPd/3x8/QxXz99vbtH5zf1uZAciAgp5IiQQoDZyxGSTbRwHkIKAWYvR0g20cJ5CCkEmL0cIdlEC+chpBBg9nKEZBMtnIeQQoDZyxGSTbRwHkIKAWYvR0g20cJ5X07I1eCq079HD/8MC5W+Xr75fTN1Xvaw6vb3baeFZH/grs/7C/bJUkWZ1bsLAAAAAElFTkSuQmCC'>"
752,18,3,Towers_A,obj1,335.39999389648,90,3205,1,-124,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAC2klEQVR4Xu2dMU4CQRSG3xo7amttrGyMWlp5BGtLkVsYYuw8gcbEQ3AOpTax0Ipj4A5gCIrurPMc/sFvE4Ihb978fJ/PcS2kGteXcckQqBAi42ISBCFaPhAi5gMhCFEjIJaHMwQhYgTE4jAhCPkbAufn7fre37erz1W9NhPS67VDdnvbrj5XNUJykY7cByGRoHKVISQX6ch91kZIp2N2dhb5rusyzpB4Vr+u3NszOz6OW46QOE7JVaenZltbzW0Q0szIraLbNdvY+LkdQtxwNzd6eTG7uUFIM6mMFf2+2Wj0/YZMSEYZH1vt7pqdnCzfGCErEFLilmtzH1Ii/GWZESJmEiEIESMgFocJQYgYAbE4TAhCxAiIxWFCECJGQCwOE4IQMQJicZgQhIgREIvDhCBEjIBYHCYEIWIExOIwIQgRIyAWhwlBiBgBsThMCELECIjFYUIQIkZALA4TghAxAmJxmBCEiBEQi8OEIESMgFgcJgQhYgTE4jAhCBEjIBaHCUGIGAGxOEwIQsQIiMVhQhAiRkAsDhOCEDECYnGYEISIERCLU/aEVJXZwcEi0qcns4I/Vqt8IRcXi0Lu7hCysqkPE4KQleH/ujFChGSEKAjREHJ0ND0mruxydn6Prf7hNbvGdlldT75+fNTI2yZFkYd67GeFqP7n0Z8EIaTNt2+GWoRkgNxmC4S0oZWhthgh4Reqw8M5kXCoh5vyzzfqw6HZ/v60LqwJj3C4l3LzXpSQZfeAsa8hxHm8v7vlQIgz6Nh2CIkllakOIZlAN21TBROTq99UOjvIN+vncX2I16d+/Tx9zNdPX9e95A/1uRAfiAhJ5IiQRIDeyxHiTTSxH0ISAXovR4g30cR+CEkE6L0cId5EE/shJBGg93KEeBNN7IeQRIDeyxHiTTSxH0ISAXovR4g30cR+/07Iw/BB+u/Rb69viUoXl2/vbLv2825WDZ4H0kK837B6v3f4WjBFt8FefAAAAABJRU5ErkJggg=='>"
752,19,1,Towers_B,obj3,321.39999389648,40,6452,0,-124,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAADGklEQVR4Xu2dQU4bQRREe1hyB0RukAi4RA7BFi5BpESycgd7wyG4AltgxYJduAhkWsGysLBmproLz++82Viyumo87+nTbjbuXvsrcc2GQBddyGIxnuXV1fi1+1oZXkgGd3k5jC/LODoaXrfvFU0IOTxM6fx8N8rb25QeH/eNetz9mxAyNCVRpiM/RzNCdk1JpOloSsiuKYk0Hc0J2Z6SaNPRnJDtKYk2HU0KWU9JxOloUsh6SiJOR7NCDg5SenkZ971/bqua+do7N7Dq50GISs6UQ4gJrFqLEJWcKYcQE1i1FiEqOVMOISawai1CVHKmHEJMYNVahKjkTDmEmMCqtQhRyZlyCDGBVWsRopIz5RBiAqvWIkQlZ8ohxARWrUWISs6UQ4gJrFqLEJWcKYcQE1i1FiEqOVMOISawai1CVHKmHEJMYNVahKjkTDmEmMCqtQhRyZlyCDGBVWsRopIz5RBiAqvWIkQlZ8ohxARWrUWISs6UQ4gJrFqLEJWcKYcQE1i1FiEqOVMOISawai1CVHKmHEJMYNVahKjkTDmEmMCqtQhRyZlyCDGBVWsRopIz5RBiAqvWIkQlZ8ohxARWrUWISs6UQ4gJrFqLEJWcKYcQE1i1FiEqOVMOISawai1CVHKmXGghXZfSycl7Mvf3KUX+Va3wQi4u3gtZrRBiGt7h2jwhCBnm9GkrEPJpqMfdCCHjONlXnZ1t9omPNvAsKl93d/aPUv0GITf1Mb9bmEktl9V52QsRYkc87QYImcbLvhohdsTTbhBGSN6oT083D5c383wq3z6pf3/4ndK3r/3CLi26H/1LH8y7e5DjeyghHx0Ct99brmKfFhEy7S+KfTVC7Iin3QAh03jZV89eSLc+dqefo2Asul+p3+/7Pfz13+tbap3O78/5CiSkDkaEFHLcTEhh0VscIYUcEVIIsHYcIbWJFvYhpBBg7ThCahMt7ENIIcDacYTUJlrYh5BCgLXjCKlNtLAPIYUAa8cRUptoYR9CCgHWjv93Qq4frmf9/+jnP89VHR9/Oa7aV7usu3m6mbWQ2g88976/YtwwRQiGk9YAAAAASUVORK5CYII='>"
752,19,2,Towers_B,obj2,304.39999389648,54,5011,0,-124,"<img src='data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAGQAAABkCAYAAABw4pVUAAAC6UlEQVR4Xu2du04bURRFz5APIZ/A4y/yH4D4CAry+AdsJBAVtIiGloYKsNt0cUcLbRTIXGPJckykO5yjmX09awoE9n1sr8X2eBCyq9f6MA4ZAhVCZFxMgyBEywdCxHwgBCFqBMTycA5BiBgBsTg0BCFiBMTirERDzs7Mbm/zyU4mZtfX+ePbHImQNmln7IWQDEhtDkFIm7Qz9kJIBqQ2h/RSyP6+2cZGm5jz9+qdkKoyOzrKB9T2yF4Jubw0e3xsG3Gz/Xoj5OLC7OmpGZwuRvdCyP292d1dF3ib77nyQp6fzc7Pm4PpasbKCLm5eR/hyUlXaD+270oI+dhD15yFEDEvCEGIGAGxODQEIWIExOLQEISIERCLQ0MQIkZALA4NQYgYAbE4NAQhYgTE4tAQhIgREItDQxAiRkAsDg1BiBgBsTg0BCFiBMTi0BCEiBEQi0NDECJGQCwODUGIGAGxODQEIWIExOLQEISIERCLQ0MQIkZALA4NQYgYAbE4NAQhYgTE4tAQhIgREItDQxAiRkAsDg1BiBgBsTg0BCFiBMTiFN2Q9P6Jm5uLREcjs5I/Vat4Ibu7i0KGQ4R0VvrUEIR0hn95Y4QIyUhR1tbMdnYWQx0fm728iAVtEKfIc8j29tsjTCfv907gSVQ60ruRlnYUKWRvLw/zYJA3TmkUQpRs1FkQghA/AZ6y/AzdK6SXuFtb85N5+m48Xv7YiS/jH7MbK/teHbxNeHgo5mqxmKes/11z/HthOBiWfbWIEHd3YxdASCxP92oIcSOMXUBeSJVOHtPj6/Tr/Od0+6f6Sv337P6qvs/sW3VY3/ZnidLB7JL+Vfxv8wUJiflNRIiT47wRzoVm0xHi5IgQJ8Do6QiJJupcDyFOgNHTERJN1LkeQpwAo6cjJJqocz2EOAFGT0dINFHneghxAoyejpBoos71EOIEGD29d0JOR6f1v5vpHpNfk9Bw65/XQ9eLXqy6+nklLST6Aauv9xcFqlZFaUHRWgAAAABJRU5ErkJggg=='>"
